image_id,physical_group,domain,split,role
khanhha_noisy2::noncrack_noncrack_concrete_wall_27_5.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_27,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_28_0.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_28,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_29_6.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_29,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_30_2.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_30,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_31_0.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_31,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_31_4.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_31,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_33_4.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_33,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_34_0.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_34,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_35_4.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_35,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_37_1.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_37,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_37_4.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_37,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_38_4.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_38,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_38_5.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_38,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_38_6.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_38,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_39_9.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_39,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_3_2.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_3,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_40_0.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_40,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_40_5.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_40,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_41_11.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_41,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_41_12.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_41,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_41_2.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_41,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_41_35.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_41,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_41_37.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_41,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_41_38.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_41,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_41_4.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_41,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_41_43.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_41,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_41_48.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_41,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_41_58.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_41,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_41_63.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_41,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_41_65.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_41,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_42_6.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_42,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_43_14.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_43,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_43_15.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_43,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_43_18.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_43,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_43_2.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_43,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_43_25.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_43,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_43_34.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_43,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_43_42.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_43,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_43_44.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_43,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_43_48.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_43,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_43_50.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_43,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_44_0.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_44,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_44_4.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_44,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_45_13.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_45,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_45_4.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_45,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_45_5.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_45,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_46_8.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_46,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_47_4.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_47,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_47_6.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_47,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_48_0.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_48,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_48_1.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_48,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_48_5.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_48,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_49_4.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_49,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_50_2.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_50,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_53_3.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_53,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_54_24.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_54,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_54_27.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_54,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_54_28.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_54,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_54_31.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_54,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_54_33.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_54,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_54_36.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_54,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_54_4.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_54,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_54_40.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_54,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_54_44.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_54,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_54_48.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_54,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_54_53.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_54,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_54_54.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_54,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_54_57.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_54,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_54_72.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_54,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_55_10.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_55,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_55_24.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_55,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_55_29.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_55,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_55_32.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_55,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_55_38.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_55,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_55_4.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_55,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_55_41.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_55,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_55_49.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_55,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_55_6.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_55,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_57_11.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_57,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_57_6.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_57,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_58_0.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_58,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_58_11.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_58,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_58_12.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_58,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_58_13.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_58,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_58_6.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_58,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_58_8.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_58,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_59_0.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_59,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_59_3.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_59,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_5_10.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_5,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_60_13.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_60,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_60_6.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_60,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_60_8.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_60,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_63_1.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_63,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_65_0.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_65,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_65_10.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_65,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_66_1.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_66,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_66_10.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_66,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_66_21.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_66,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_66_8.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_66,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_67_1.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_67,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_67_2.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_67,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_68_0.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_68,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_68_1.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_68,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_69_6.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_69,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_6_0.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_6,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_70_3.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_70,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_72_0.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_72,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_73_1.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_73,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_73_2.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_73,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_73_4.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_73,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_74_10.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_74,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_75_0.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_75,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_75_18.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_75,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_75_24.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_75,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_76_1.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_76,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_76_22.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_76,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_76_30.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_76,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_76_36.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_76,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_76_38.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_76,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_76_49.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_76,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_76_5.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_76,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_76_62.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_76,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_77_1.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_77,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_77_5.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_77,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_79_2.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_79,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_79_6.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_79,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_7_0.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_7,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_7_1.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_7,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_81_4.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_81,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_82_14.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_82,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_82_23.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_82,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_82_24.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_82,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_82_27.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_82,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_82_32.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_82,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_82_4.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_82,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_82_5.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_82,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_83_10.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_83,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_83_4.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_83,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_83_9.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_83,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_86_1.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_86,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_86_2.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_86,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_88_3.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_88,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_89_0.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_89,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_89_1.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_89,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_91_1.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_91,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_92_7.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_92,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_93_5.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_93,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_94_4.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_94,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_96_1.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_96,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_96_12.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_96,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_96_2.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_96,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_96_27.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_96,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_99_2.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_99,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_9_14.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_9,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_9_22.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_9,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_9_29.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_9,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_9_32.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_9,khanhha,domain_khanhha,test
khanhha_noisy2::noncrack_noncrack_concrete_wall_9_33.jpg.jpg,khanhha::noncrack_noncrack_concrete_wall_9,khanhha,domain_khanhha,test
khanhha_original::CFD_001.jpg,khanhha::CFD_001,khanhha,domain_road420,inner
khanhha_original::CFD_007.jpg,khanhha::CFD_007,khanhha,domain_road420,inner
khanhha_original::CFD_011.jpg,khanhha::CFD_011,khanhha,domain_road420,inner
khanhha_original::CFD_013.jpg,khanhha::CFD_013,khanhha,domain_road420,inner
khanhha_original::CFD_014.jpg,khanhha::CFD_014,khanhha,domain_road420,inner
